Iteration : 42400 | Loss : 0.124825 | Accuracy : 96.461667
Iteration : 42450 | Loss : 0.124742 | Accuracy : 96.466667
Iteration : 42500 | Loss : 0.124658 | Accuracy : 96.470000
Iteration : 42550 | Loss : 0.124575 | Accuracy : 96.473333
Iteration : 42600 | Loss : 0.124491 | Accuracy : 96.473333
Iteration : 42650 | Loss : 0.124408 | Accuracy : 96.473333
Iteration : 42700 | Loss : 0.124325 | Accuracy : 96.475000
Iteration : 42750 | Loss : 0.124242 | Accuracy : 96.475000
Iteration : 42800 | Loss : 0.124159 | Accuracy : 96.478333
Iteration : 42850 | Loss : 0.124076 | Accuracy : 96.478333
Iteration : 42900 | Loss : 0.123993 | Accuracy : 96.481667
Iteration : 42950 | Loss : 0.123910 | Accuracy : 96.483333
Iteration : 43000 | Loss : 0.123828 | Accuracy : 96.481667
Iteration : 43050 | Loss : 0.123745 | Accuracy : 96.485000
Iteration : 43100 | Loss : 0.123663 | Accuracy : 96.488333
Iteration : 43150 | Loss : 0.123581 | Accuracy : 96.491667
Iteration : 43200 | Loss : 0.123498 | Accuracy : 96.495000
Iteration : 43250 | Loss : 0.123416 | Accuracy : 96.498333
Iteration : 43300 | Loss : 0.123334 | Accuracy : 96.505000
Iteration : 43350 | Loss : 0.123252 | Accuracy : 96.508333
Iteration : 43400 | Loss : 0.123171 | Accuracy : 96.510000
Iteration : 43450 | Loss : 0.123089 | Accuracy : 96.513333
Iteration : 43500 | Loss : 0.123007 | Accuracy : 96.518333
Iteration : 43550 | Loss : 0.122926 | Accuracy : 96.520000
Iteration : 43600 | Loss : 0.122845 | Accuracy : 96.523333
Iteration : 43650 | Loss : 0.122763 | Accuracy : 96.525000
Iteration : 43700 | Loss : 0.122682 | Accuracy : 96.525000
Iteration : 43750 | Loss : 0.122601 | Accuracy : 96.525000
Iteration : 43800 | Loss : 0.122520 | Accuracy : 96.530000
Iteration : 43850 | Loss : 0.122440 | Accuracy : 96.530000
Iteration : 43900 | Loss : 0.122359 | Accuracy : 96.531667
Iteration : 43950 | Loss : 0.122278 | Accuracy : 96.533333
Iteration : 44000 | Loss : 0.122198 | Accuracy : 96.535000
Iteration : 44050 | Loss : 0.122118 | Accuracy : 96.536667
Iteration : 44100 | Loss : 0.122037 | Accuracy : 96.538333
Iteration : 44150 | Loss : 0.121957 | Accuracy : 96.541667
Iteration : 44200 | Loss : 0.121877 | Accuracy : 96.541667
Iteration : 44250 | Loss : 0.121797 | Accuracy : 96.543333
Iteration : 44300 | Loss : 0.121717 | Accuracy : 96.550000
Iteration : 44350 | Loss : 0.121637 | Accuracy : 96.551667
Iteration : 44400 | Loss : 0.121558 | Accuracy : 96.556667
Iteration : 44450 | Loss : 0.121478 | Accuracy : 96.560000
Iteration : 44500 | Loss : 0.121399 | Accuracy : 96.563333
Iteration : 44550 | Loss : 0.121319 | Accuracy : 96.565000
Iteration : 44600 | Loss : 0.121240 | Accuracy : 96.565000
Iteration : 44650 | Loss : 0.121161 | Accuracy : 96.565000
Iteration : 44700 | Loss : 0.121082 | Accuracy : 96.568333
Iteration : 44750 | Loss : 0.121003 | Accuracy : 96.568333
Iteration : 44800 | Loss : 0.120924 | Accuracy : 96.570000
Iteration : 44850 | Loss : 0.120845 | Accuracy : 96.568333
Iteration : 44900 | Loss : 0.120767 | Accuracy : 96.570000
Iteration : 44950 | Loss : 0.120688 | Accuracy : 96.570000
Iteration : 45000 | Loss : 0.120610 | Accuracy : 96.575000
Iteration : 45050 | Loss : 0.120532 | Accuracy : 96.576667
Iteration : 45100 | Loss : 0.120453 | Accuracy : 96.578333
Iteration : 45150 | Loss : 0.120375 | Accuracy : 96.578333
Iteration : 45200 | Loss : 0.120298 | Accuracy : 96.578333
Iteration : 45250 | Loss : 0.120220 | Accuracy : 96.578333
Iteration : 45300 | Loss : 0.120142 | Accuracy : 96.578333
Iteration : 45350 | Loss : 0.120065 | Accuracy : 96.578333
Iteration : 45400 | Loss : 0.119987 | Accuracy : 96.578333
Iteration : 45450 | Loss : 0.119910 | Accuracy : 96.583333
Iteration : 45500 | Loss : 0.119833 | Accuracy : 96.583333
Iteration : 45550 | Loss : 0.119755 | Accuracy : 96.583333
Iteration : 45600 | Loss : 0.119678 | Accuracy : 96.583333
Iteration : 45650 | Loss : 0.119602 | Accuracy : 96.585000
Iteration : 45700 | Loss : 0.119525 | Accuracy : 96.586667
Iteration : 45750 | Loss : 0.119448 | Accuracy : 96.590000
Iteration : 45800 | Loss : 0.119371 | Accuracy : 96.593333
Iteration : 45850 | Loss : 0.119295 | Accuracy : 96.601667
Iteration : 45900 | Loss : 0.119219 | Accuracy : 96.605000
Iteration : 45950 | Loss : 0.119142 | Accuracy : 96.606667
Iteration : 46000 | Loss : 0.119066 | Accuracy : 96.615000
Iteration : 46050 | Loss : 0.118990 | Accuracy : 96.616667
Iteration : 46100 | Loss : 0.118914 | Accuracy : 96.620000
Iteration : 46150 | Loss : 0.118838 | Accuracy : 96.620000
Iteration : 46200 | Loss : 0.118762 | Accuracy : 96.621667
Iteration : 46250 | Loss : 0.118687 | Accuracy : 96.621667
Iteration : 46300 | Loss : 0.118611 | Accuracy : 96.621667
Iteration : 46350 | Loss : 0.118535 | Accuracy : 96.621667
Iteration : 46400 | Loss : 0.118460 | Accuracy : 96.625000
Iteration : 46450 | Loss : 0.118384 | Accuracy : 96.630000
Iteration : 46500 | Loss : 0.118309 | Accuracy : 96.631667
Iteration : 46550 | Loss : 0.118233 | Accuracy : 96.635000
Iteration : 46600 | Loss : 0.118158 | Accuracy : 96.640000
Iteration : 46650 | Loss : 0.118083 | Accuracy : 96.641667
Iteration : 46700 | Loss : 0.118008 | Accuracy : 96.646667
Iteration : 46750 | Loss : 0.117933 | Accuracy : 96.650000
Iteration : 46800 | Loss : 0.117858 | Accuracy : 96.651667
Iteration : 46850 | Loss : 0.117783 | Accuracy : 96.653333
Iteration : 46900 | Loss : 0.117709 | Accuracy : 96.653333
Iteration : 46950 | Loss : 0.117634 | Accuracy : 96.653333
Iteration : 47000 | Loss : 0.117559 | Accuracy : 96.655000
Iteration : 47050 | Loss : 0.117485 | Accuracy : 96.653333
Iteration : 47100 | Loss : 0.117410 | Accuracy : 96.653333
Iteration : 47150 | Loss : 0.117336 | Accuracy : 96.653333
Iteration : 47200 | Loss : 0.117261 | Accuracy : 96.660000
Iteration : 47250 | Loss : 0.117187 | Accuracy : 96.661667
Iteration : 47300 | Loss : 0.117113 | Accuracy : 96.661667
Iteration : 47350 | Loss : 0.117038 | Accuracy : 96.665000
Iteration : 47400 | Loss : 0.116964 | Accuracy : 96.665000
Iteration : 47450 | Loss : 0.116890 | Accuracy : 96.668333
Iteration : 47500 | Loss : 0.116817 | Accuracy : 96.673333
Iteration : 47550 | Loss : 0.116743 | Accuracy : 96.675000
Iteration : 47600 | Loss : 0.116669 | Accuracy : 96.675000
Iteration : 47650 | Loss : 0.116596 | Accuracy : 96.676667
Iteration : 47700 | Loss : 0.116522 | Accuracy : 96.680000
Iteration : 47750 | Loss : 0.116449 | Accuracy : 96.680000
Iteration : 47800 | Loss : 0.116376 | Accuracy : 96.683333
Iteration : 47850 | Loss : 0.116302 | Accuracy : 96.683333
Iteration : 47900 | Loss : 0.116229 | Accuracy : 96.685000
Iteration : 47950 | Loss : 0.116156 | Accuracy : 96.685000
Iteration : 48000 | Loss : 0.116083 | Accuracy : 96.686667
Iteration : 48050 | Loss : 0.116010 | Accuracy : 96.690000
Iteration : 48100 | Loss : 0.115937 | Accuracy : 96.693333
Iteration : 48150 | Loss : 0.115865 | Accuracy : 96.695000
Iteration : 48200 | Loss : 0.115792 | Accuracy : 96.695000
Iteration : 48250 | Loss : 0.115719 | Accuracy : 96.696667
Iteration : 48300 | Loss : 0.115647 | Accuracy : 96.700000
Iteration : 48350 | Loss : 0.115574 | Accuracy : 96.703333
Iteration : 48400 | Loss : 0.115502 | Accuracy : 96.705000
Iteration : 48450 | Loss : 0.115429 | Accuracy : 96.708333
Iteration : 48500 | Loss : 0.115357 | Accuracy : 96.708333
Iteration : 48550 | Loss : 0.115285 | Accuracy : 96.711667
Iteration : 48600 | Loss : 0.115213 | Accuracy : 96.713333
Iteration : 48650 | Loss : 0.115141 | Accuracy : 96.715000
Iteration : 48700 | Loss : 0.115070 | Accuracy : 96.715000
Iteration : 48750 | Loss : 0.114998 | Accuracy : 96.716667
Iteration : 48800 | Loss : 0.114926 | Accuracy : 96.718333
Iteration : 48850 | Loss : 0.114855 | Accuracy : 96.718333
Iteration : 48900 | Loss : 0.114783 | Accuracy : 96.718333
Iteration : 48950 | Loss : 0.114712 | Accuracy : 96.720000
Iteration : 49000 | Loss : 0.114641 | Accuracy : 96.720000
Iteration : 49050 | Loss : 0.114570 | Accuracy : 96.723333
Iteration : 49100 | Loss : 0.114499 | Accuracy : 96.730000
Iteration : 49150 | Loss : 0.114428 | Accuracy : 96.730000
Iteration : 49200 | Loss : 0.114357 | Accuracy : 96.728333
Iteration : 49250 | Loss : 0.114286 | Accuracy : 96.730000
Iteration : 49300 | Loss : 0.114215 | Accuracy : 96.730000
Iteration : 49350 | Loss : 0.114145 | Accuracy : 96.733333
Iteration : 49400 | Loss : 0.114074 | Accuracy : 96.735000
Iteration : 49450 | Loss : 0.114004 | Accuracy : 96.738333
Iteration : 49500 | Loss : 0.113934 | Accuracy : 96.740000
Iteration : 49550 | Loss : 0.113863 | Accuracy : 96.743333
Iteration : 49600 | Loss : 0.113793 | Accuracy : 96.745000
Iteration : 49650 | Loss : 0.113723 | Accuracy : 96.745000
Iteration : 49700 | Loss : 0.113653 | Accuracy : 96.750000
Iteration : 49750 | Loss : 0.113583 | Accuracy : 96.751667
Iteration : 49800 | Loss : 0.113513 | Accuracy : 96.753333
Iteration : 49850 | Loss : 0.113443 | Accuracy : 96.756667
Iteration : 49900 | Loss : 0.113373 | Accuracy : 96.756667
Iteration : 49950 | Loss : 0.113303 | Accuracy : 96.758333
